Satellite,Path,Rows,Year,JulianDay,GroundStation,Version,StDev,Mean,Median,Min,Max,Range,Sum,Variance,NumPixels,PctCloud
5,34,38,1998,235,AAA,2,192.4920171,1902.222472,1874,1490,3246,1756,10987237,37053.17664,5776,0
5,35,38,1998,242,AAA,2,280.3365374,2102.518006,2063,1481,3782,2301,12144144,78588.57422,5776,0
5,34,38,1998,251,XXX,0,268.6253778,1983.477147,1940,1365,3714,2349,11456564,72159.59359,5776,0
5,34,38,1998,267,XXX,1,229.9830897,1749.311807,1707,1261,3161,1900,10104025,52892.22155,5776,0
5,35,38,1998,274,XXX,2,178.4844667,1629.080233,1603,1282,2624,1342,1401009,31856.70485,5776,85.11080332
5,34,38,1998,283,XXX,1,190.9005625,1613.981648,1577,1180,2797,1617,9322358,36443.02477,5776,0
5,34,38,1998,299,XXX,1,281.057168,1539.526644,1574,610,2429,1819,5431450,78993.1317,5776,38.91966759
5,35,38,1998,306,XXX,1,197.571692,1668.373615,1638,1152,2919,1767,9636526,39034.57346,5776,0
5,35,38,1998,322,XXX,1,292.7351705,1866.185076,1849,1182,2923,1741,10779085,85693.88003,5776,0
5,34,38,1998,331,AAA,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1998,338,XXX,2,461.1424283,2253.745845,2243,1193,3689,2496,13017636,212652.3392,5776,0
5,34,38,1998,347,AAA,2,501.0576318,2240.985284,2233,1122,3668,2546,12943931,251058.7504,5776,0
5,35,38,1998,354,AAA,2,548.6939509,2311.227666,2339,1127,3955,2828,13349651,301065.0517,5776,0
5,34,38,1998,363,AAA,1,479.2411214,2117.108033,2154,956,3366,2410,12228416,229672.0524,5776,0
5,35,38,1999,5,XXX,1,414.7726623,2049.885215,2082,1068,3043,1975,11840137,172036.3614,5776,0
5,34,38,1999,14,XXX,1,338.4750816,1907.788089,1925,1120,2870,1750,11019384,114565.3809,5776,0
5,35,38,1999,21,XXX,1,276.5049205,1800.355783,1798,1101,2798,1697,10398855,76454.97106,5776,0
5,34,38,1999,30,XXX,1,236.3091844,1672.221481,1668.5,1045,2503,1458,9528318,55842.03063,5776,1.350415512
5,35,38,1999,37,XXX,1,214.7060764,1699.086046,1685,1112,2414,1302,9813921,46098.69926,5776,0
5,34,38,1999,46,XXX,2,159.4725929,1503.502597,1496,1072,2186,1114,8684231,25431.50787,5776,0
5,35,38,1999,53,AAA,1,103.6484322,1233.262639,1217,956,1623,667,7123325,10742.9975,5776,0
5,34,38,1999,62,XXX,2,120.4640645,1360.522507,1346,1016,1937,921,7858378,14511.59084,5776,0
5,35,38,1999,69,AAA,1,98.59211514,1212.255194,1225,912,1629,717,7001986,9720.405168,5776,0
5,34,38,1999,78,XXX,2,108.8063623,1360.589855,1350,1025,1850,825,7858767,11838.82448,5776,0
5,35,38,1999,85,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1999,94,AAA,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1999,101,AAA,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1999,110,AAA,1,80.60159547,1228.171918,1219,978,1625,647,7093921,6496.617192,5776,0
5,35,38,1999,117,AAA,2,82.64245016,1269.309384,1263,1022,1633,611,7331531,6829.774568,5776,0
5,34,38,1999,126,XXX,1,76.77941749,1212.965028,1202,930,1567,637,7006086,5895.07895,5776,0
5,35,38,1999,133,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1999,142,XXX,1,110.8556673,1280.290408,1292,492,1708,1216,5338811,12288.97897,5776,27.80470914
5,35,38,1999,149,AAA,1,86.53113745,1308.375173,1304,1065,1857,792,7557175,7487.637749,5776,0
5,34,38,1999,158,XXX,2,80.84345434,1226.038954,1211,989,1865,876,7081601,6535.66411,5776,0
5,35,38,1999,165,XXX,1,96.57197298,1306.974229,1296,722,2065,1343,6187216,9326.145966,5776,18.0401662
5,34,38,1999,174,XXX,1,116.2637085,1471.852381,1469,588,2131,1543,6799958,13517.24991,5776,20.01385042
5,35,38,1999,181,AAA,2,98.65362516,1247.354398,1236,942,2116,1174,7204719,9732.537757,5776,0
5,34,38,1999,190,XXX,1,119.0356337,1277.649411,1279,841,2164,1323,7379703,14169.48209,5776,0
5,35,38,1999,197,XXX,1,332.9247117,1532.552161,1508.5,-3036,6185,9221,8226740,110838.8637,5776,7.063711911
5,34,38,1999,206,XXX,1,366.1048625,1853.925381,1788,1061,3965,2904,10708273,134032.7704,5776,0
5,35,38,1999,213,AAA,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1999,222,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1999,229,XXX,1,667.3162297,3559.085353,3532,1826,6115,4289,20557277,445310.9505,5776,0
5,34,38,1999,238,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1999,245,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1999,254,AAA,1,422.727831,2799.463123,2740,1682,5232,3550,16169699,178698.8191,5776,0
5,35,38,1999,261,XXX,1,484.2905739,2979.973338,2915,1737,5354,3617,17212326,234537.36,5776,0
5,34,38,1999,270,XXX,1,398.8219684,2516.725416,2454,1471,4727,3256,14536606,159058.9625,5776,0
5,35,38,1999,277,AAA,2,367.8983367,2358.393179,2294,1425,4453,3028,13622079,135349.1862,5776,0
5,34,38,1999,286,AAA,2,346.8027349,2114.48615,2044,1328,3897,2569,12213272,120272.137,5776,0
5,34,38,1999,302,XXX,1,302.9456308,1908.409799,1846,1249,3780,2531,11022975,91776.05524,5776,0
5,35,38,1999,309,XXX,2,274.5328114,1851.083449,1802,1182,3496,2314,10691858,75368.26455,5776,0
5,34,38,1999,318,XXX,3,244.4711371,1737.551939,1685.5,1114,3291,2177,10036100,59766.13687,5776,0
5,35,38,1999,325,XXX,3,232.218043,1733.516101,1679,1198,2947,1749,10012789,53925.21948,5776,0
5,34,38,1999,334,XXX,3,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1999,357,XXX,2,169.1771828,1531.025623,1504,1035,2298,1263,8843204,28620.91917,5776,0
5,35,38,2000,8,XXX,2,166.4458488,1546.561807,1533,1115,2271,1156,8932941,27704.22059,5776,0
5,35,38,2000,24,AAA,2,149.6718888,1190.497531,1204,692,1725,1033,964303,22401.67428,5776,85.97645429
5,34,38,2000,33,XXX,2,140.6012882,1411.844875,1405,1050,2115,1065,8154816,19768.72225,5776,0
5,35,38,2000,40,XXX,2,142.8901936,1478.081198,1456,1069,2151,1082,8537397,20417.60743,5776,0
5,34,38,2000,49,AAA,3,134.7794983,1374.69581,1357,957,2036,1079,7940243,18165.51317,5776,0
5,34,38,2000,65,XXX,2,183.4704255,1421.93275,1426,478,2152,1674,4059618,33661.39702,5776,50.57132964
5,35,38,2000,72,XXX,2,123.6692191,1315.471953,1308,970,1997,1027,7598166,15294.07575,5776,0
5,34,38,2000,81,AAA,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2000,88,XXX,2,208.9905519,1334.481608,1360,495,1982,1487,5079037,43677.05078,5776,34.1066482
5,35,38,2000,104,AAA,1,100.5438107,1281.575312,1266,963,1838,875,7402379,10109.05788,5776,0
5,34,38,2000,113,XXX,1,94.74653591,1220.192694,1213,951,1731,780,7047833,8976.906066,5776,0
5,34,38,2000,129,AAA,1,82.59602677,1185.84349,1165,903,1662,759,6849432,6822.103639,5776,0
5,35,38,2000,136,XXX,0,66.18647924,1065.799317,1081,854,1396,542,2809447,4380.650034,5776,54.36288089
5,34,38,2000,145,XXX,1,91.66833647,1229.491517,1232,972,1870,898,7101543,8403.083911,5776,0
5,35,38,2000,152,XXX,2,93.85809517,1237.127424,1241,904,1980,1076,7145648,8809.342029,5776,0
5,34,38,2000,161,AAA,3,117.1069825,1326.393006,1301,1034,2210,1176,7661246,13714.04535,5776,0
5,35,38,2000,168,XXX,2,109.744784,1385.699446,1363,1074,2200,1126,8003800,12043.91762,5776,0
5,34,38,2000,177,AAA,2,115.1500267,1235.502597,1237,919,2246,1327,7136263,13259.52865,5776,0
5,35,38,2000,184,XXX,2,158.8158591,1501.541667,1468,1231,1954,723,108111,25222.47711,5776,98.7534626
5,34,38,2000,193,XXX,4,117.7676673,1895.359606,1893.5,1566,2325,759,769516,13869.22345,5776,92.97091413
5,35,38,2000,200,XXX,2,252.2354639,1963.903566,1915,1386,3386,2000,11343507,63622.72923,5776,0
5,35,38,2000,216,XXX,2,193.2418546,1699.302632,1672,1277,2773,1496,9815172,37342.41437,5776,0
5,34,38,2000,225,AAA,2,276.6065339,1727.298476,1689,1167,3237,2070,9976876,76511.17462,5776,0
5,35,38,2000,232,XXX,2,252.080357,1627.578428,1583,1102,3244,2142,9400893,63544.5064,5776,0
5,35,38,2000,248,XXX,2,249.7303807,1654.425554,1634,1088,3301,2213,9555962,62365.26303,5776,0
5,34,38,2000,257,XXX,2,228.2973809,1559.044494,1518,1106,3232,2126,9005041,52119.69412,5776,0
5,34,38,2000,273,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2000,280,XXX,3,175.6429495,1422.519044,1394,-184,2625,2809,8216470,30850.4457,5776,0
5,34,38,2000,289,AAA,2,210.0101969,1505.152181,1468,1022,2997,1975,8693759,44104.28281,5776,0
5,35,38,2000,296,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2000,305,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2000,321,AAA,2,331.2989886,1712.755886,1676,947,2991,2044,9892878,109759.0199,5776,0
5,35,38,2000,328,XXX,2,420.2656942,1831.648719,1764,839,3325,2486,10579603,176623.2537,5776,0
5,34,38,2000,337,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2000,360,XXX,3,855.850537,2886.398373,2872,1367,4956,3589,16671837,732480.1417,5776,0
5,34,38,2001,3,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2001,10,XXX,2,962.3142571,3134.939221,3208,1005,5427,4422,18104274,926048.7294,5776,0.017313019
5,34,38,2001,19,XXX,2,880.3324007,2846.166205,2882,869,5254,4385,16439456,774985.1357,5776,0
5,35,38,2001,26,XXX,2,871.7229603,3029.412742,3100,1079,5285,4206,17497888,759900.9195,5776,0
5,34,38,2001,35,XXX,2,847.0340566,3093.500519,3140,1103,5364,4261,17868059,717466.693,5776,0
5,35,38,2001,42,XXX,2,810.1043579,3253.328947,3332,1286,5496,4210,18791228,656269.0706,5776,0
5,34,38,2001,51,XXX,2,697.4433842,3449.195983,3543.5,1651,5154,3503,19922556,486427.2741,5776,0
5,35,38,2001,58,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2001,67,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2001,74,XXX,2,403.6683384,3276.425381,3290,1860,5071,3211,18924633,162948.1274,5776,0
5,34,38,2001,83,XXX,2,341.2245972,2908.337604,2882,1817,4680,2863,16798558,116434.2257,5776,0
5,35,38,2001,90,AAA,2,308.3136318,2742.819079,2709,1853,4519,2666,15842523,95057.29557,5776,0
5,34,38,2001,99,AAA,2,240.0642156,2424.826697,2410,1732,4169,2437,14005799,57630.82762,5776,0
5,35,38,2001,106,XXX,2,192.615535,2170.325658,2159,1598,3281,1683,12535801,37100.74432,5776,0
5,34,38,2001,115,AAA,2,156.0708416,2033.726627,2041,1537,3070,1533,11746805,24358.10759,5776,0
5,35,38,2001,122,XXX,2,152.7271315,1917.553497,1915,1397,2814,1417,11075789,23325.5767,5776,0
5,34,38,2001,131,XXX,2,137.9904895,1813.167071,1810,1386,2562,1176,10472853,19041.3752,5776,0
5,35,38,2001,138,XXX,2,196.3310128,1818.15682,1833,1143,2586,1443,7570805,38545.86659,5776,27.90858726
5,34,38,2001,147,AAA,2,169.6127936,1757.313019,1744,1275,2799,1524,10150240,28768.49975,5776,0
5,34,38,2001,163,XXX,2,198.6410859,1753.663954,1728,1240,2986,1746,10129163,39458.28099,5776,0
5,35,38,2001,170,XXX,2,152.5611057,1713.612188,1699,1236,2690,1454,9897824,23274.89096,5776,0
5,34,38,2001,179,XXX,1,222.0554513,1826.594529,1804,1219,3163,1944,10550410,49308.62344,5776,0
5,35,38,2001,186,LGS,2,234.7291865,1913.779141,1886,1335,3298,1963,10918110,55097.79097,5776,1.229224377
5,34,38,2001,195,LGS,1,253.9674132,1777.058518,1733,1209,3647,2438,10264290,64499.44696,5776,0
5,35,38,2001,202,LGS,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2001,211,LGS,1,388.294205,2128.023256,2087,1046,3983,2937,3111170,150772.3896,5776,74.68836565
5,35,38,2001,218,LGS,1,300.2464106,1997.294148,1949,1357,3942,2585,11536371,90147.90705,5776,0
5,34,38,2001,227,LGS,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2001,234,LGS,1,365.6353983,2499.535492,2464.5,1547,4677,3130,14437317,133689.2445,5776,0
5,34,38,2001,243,LGS,1,317.1648726,2404.189231,2359,1624,4637,3013,13886597,100593.5564,5776,0
5,35,38,2001,250,LGS,1,302.8393038,2236.155817,2183,1525,4201,2676,12916036,91711.64394,5776,0
5,34,38,2001,259,LGS,1,302.3149166,2292.88106,2261,1483,4161,2678,13243681,91394.30879,5776,0
5,35,38,2001,266,LGS,1,257.0380244,2118.568213,2083,1531,3739,2208,12236850,66068.546,5776,0
5,34,38,2001,275,LGS,1,250.2568851,2018.032375,1973,1440,3525,2085,11656155,62628.50856,5776,0
5,35,38,2001,282,LGS,1,239.9237383,1969.143525,1937,1402,3579,2177,11373773,57563.40018,5776,0
5,34,38,2001,291,LGS,1,225.2322059,1651.853705,1625,1108,3001,1893,9541107,50729.54656,5776,0
5,35,38,2001,298,LGS,1,198.4081404,1673.399931,1648,1200,2795,1595,9665558,39365.79016,5776,0
5,34,38,2001,307,XXX,1,199.4977315,1709.426247,1679,1262,2951,1689,9873646,39799.34486,5776,0
5,35,38,2001,314,LGS,1,152.6572648,1661.090877,1640,1242,2602,1360,9449946,23304.24051,5776,1.506232687
5,34,38,2001,323,LGS,1,196.0280032,1542.57172,1537,874,2635,1761,4538246,38426.97802,5776,49.06509695
5,35,38,2001,330,LGS,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2001,339,XXX,1,171.5083206,1640.711392,1624,1204,2752,1548,9476749,29415.10405,5776,0
5,35,38,2001,346,LGS,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2001,355,LGS,1,153.4039018,1581.67642,1559,1155,2309,1154,9135763,23532.7571,5776,0
5,35,38,2001,362,LGS,1,167.4096172,1478.944589,1467,949,2312,1363,7393244,28025.97992,5776,13.45221607
5,34,38,2002,6,LGS,2,149.1352245,1494.718144,1477,1051,2193,1142,8633492,22241.31518,5776,0
5,35,38,2002,13,EDC,1,154.7551218,1550.018006,1528,1127,2373,1246,8952904,23949.14773,5776,0
5,34,38,2002,22,LGS,1,139.6048391,1473.152528,1465,1059,2081,1022,8508929,19489.5111,5776,0
5,34,38,2002,38,LGS,1,143.2863541,1436.02874,1423,1009,2174,1165,8294502,20530.97926,5776,0
5,35,38,2002,45,LGS,1,134.8183424,1483.501904,1480,974,2031,1057,8568707,18175.98545,5776,0
5,34,38,2002,54,LGS,1,137.6368437,1493.618594,1490,1016,2110,1094,8627141,18943.90074,5776,0
5,35,38,2002,61,LGS,1,127.032704,1519.166898,1512,1155,2054,899,8774708,16137.3079,5776,0
5,35,38,2002,125,LGS,1,86.78375158,1240.494633,1240,940,1625,685,7165097,7531.419538,5776,0
5,34,38,2002,134,LGS,1,90.28384031,1287.684557,1276,1035,1770,735,7437666,8151.17182,5776,0
5,35,38,2002,141,LGS,1,95.72479468,1292.493075,1292,1006,1855,849,7465440,9163.236316,5776,0
5,35,38,2002,157,LGS,1,98.57724857,1380.287393,1375,845,1838,993,7751694,9717.473935,5776,2.770083102
5,34,38,2002,166,EDC,2,96.62846929,1271.391274,1275,989,2071,1082,7343556,9337.061077,5776,0
5,35,38,2002,173,LGS,3,96.10731522,1327.961911,1314,1055,2039,984,7670308,9236.616038,5776,0
5,34,38,2002,182,LGS,1,81.4710571,1370.628982,1362,1041,2016,975,7916753,6637.533144,5776,0
5,35,38,2002,189,LGS,1,137.6335828,1257.882253,1250,206,1756,1550,4444098,18943.00312,5776,38.83310249
5,34,38,2002,198,LGS,1,129.5732374,1202.73193,1187,732,1796,1064,1314586,16789.22386,5776,81.07686981
5,35,38,2002,205,LGS,1,138.4815564,1473.889889,1442,1106,2638,1532,8513188,19177.14147,5776,0
5,34,38,2002,214,LGS,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2002,221,LGS,1,685.1775361,3190.720741,3166,1576,6588,5012,18429603,469468.256,5776,0
5,34,38,2002,230,LGS,1,669.7263929,3610.152355,3591.5,1732,6593,4861,20852240,448533.4414,5776,0
5,35,38,2002,237,LGS,1,683.4546894,3683.77268,3645,1716,7148,5432,21277471,467110.3125,5776,0
5,34,38,2002,246,LGS,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2002,253,XXX,1,387.1815352,3040.112247,2963,1970,4765,2795,16060913,149909.5412,5776,8.53531856
5,34,38,2002,262,LGS,1,509.8974553,2862.01108,2779,1597,5962,4365,16530976,259995.4149,5776,0
5,35,38,2002,269,LGS,1,447.2968968,2705.65374,2623,1683,5316,3633,15627856,200074.5138,5776,0
5,34,38,2002,278,LGS,1,436.4869829,2268.287916,2179,1283,4775,3492,13101631,190520.8863,5776,0
5,35,38,2002,285,LGS,1,413.3067551,2301.475242,2215,1407,4451,3044,13293321,170822.4738,5776,0
5,34,38,2002,294,LGS,1,384.7773605,2139.638504,2072,1327,4259,2932,12358552,148053.6172,5776,0
5,35,38,2002,301,LGS,1,380.5848776,2129.95135,2056,1278,4359,3081,12302599,144844.8491,5776,0
5,34,38,2002,310,LGS,1,314.9835794,1905.0625,1849,1179,3762,2583,11003641,99214.65531,5776,0
5,35,38,2002,317,EDC,1,275.9943628,1848.675554,1791,1264,3574,2310,10677950,76172.88831,5776,0
5,34,38,2002,326,LGS,1,248.6601561,1704.694252,1653,1099,3184,2085,9846314,61831.87326,5776,0
5,35,38,2002,333,LGS,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2002,342,LGS,1,217.8695777,1614.151835,1597,958,2944,1986,9323341,47467.15287,5776,0
5,35,38,2002,349,LGS,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2002,358,LGS,1,216.7262612,1601.297604,1609,842,2502,1660,7753483,46970.27229,5776,16.17036011
5,35,38,2002,365,LGS,1,180.7871214,1517.795014,1505,1026,2530,1504,8766784,32683.98325,5776,0
5,34,38,2003,9,LGS,1,189.7573832,1262.012048,1263,556,1875,1319,942723,36007.86447,5776,87.06717452
5,35,38,2003,16,LGS,1,167.6552668,1465.731648,1461,875,2254,1379,8466066,28108.28849,5776,0
5,34,38,2003,25,LGS,2,155.7787656,1376.483899,1373,851,2020,1169,7950571,24267.02381,5776,0
5,35,38,2003,32,LGS,1,154.7620325,1335.842452,1335,881,2116,1235,7715826,23951.28669,5776,0
5,34,38,2003,41,LGS,1,114.7990137,1548.160492,1551,1135,2094,959,8942175,13178.81355,5776,0
5,35,38,2003,48,LGS,1,205.0082022,1345.183834,1349,526,2172,1646,6673457,42028.36297,5776,14.1101108
5,34,38,2003,57,LGS,1,234.6603342,1602.00081,1631,645,2148,1503,1978471,55065.47245,5776,78.61842105
5,35,38,2003,64,LGS,1,248.759102,1355.209272,1353,475,2192,1717,2104640,61881.09084,5776,73.11288089
5,34,38,2003,73,LGS,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2003,80,LGS,1,193.0138391,1370.378853,1388,194,1943,1749,4445509,37254.34209,5776,43.8365651
5,34,38,2003,89,LGS,1,122.2424448,1403.693213,1392,1069,2065,996,8107732,14943.2153,5776,0
5,35,38,2003,96,LGS,1,113.4471095,1237.913089,1227,858,1938,1080,7150186,12870.24664,5776,0
5,34,38,2003,105,LGS,1,69.33561062,1302.263158,1308,1176,1459,283,24743,4807.426901,5776,99.67105263
5,35,38,2003,112,LGS,1,105.0035871,1269.05367,1253,969,1808,839,7330054,11025.75331,5776,0
5,34,38,2003,121,LGS,1,104.5339458,1387.100935,1373,1069,2053,984,8011895,10927.34583,5776,0
5,35,38,2003,128,LGS,1,101.1482118,1211.974723,1197,940,1885,945,7000366,10230.96075,5776,0
5,34,38,2003,137,LGS,1,104.2694512,1388.241517,1374,1047,2003,956,8018483,10872.11846,5776,0
5,35,38,2003,144,LGS,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2003,153,LGS,1,106.556412,1271.832064,1266,979,1981,1002,7346102,11354.26894,5776,0
5,35,38,2003,160,LGS,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2003,169,LGS,1,112.6311399,1259.577909,1236,943,1985,1042,7275322,12685.77367,5776,0
5,35,38,2003,176,LGS,1,114.8647275,1362.299169,1350,1004,2178,1174,7868640,13193.90563,5776,0
5,34,38,2003,185,PAC,2,112.0342149,1327.679882,1302,1056,2210,1154,7668679,12551.6653,5776,0
5,35,38,2003,192,PAC,2,105.7818123,1167.969016,1169,885,1697,812,3844954,11189.79181,5776,43.00554017
5,34,38,2003,201,PAC,3,112.2136767,1297.480956,1293,991,2078,1087,7494250,12591.90925,5776,0
5,35,38,2003,208,PAC,2,136.4335458,1495.819252,1495,1134,2510,1376,8639852,18614.11243,5776,0
5,34,38,2003,217,PAC,2,177.025254,1417.557825,1386,1006,2541,1535,8187814,31337.94055,5776,0
5,35,38,2003,224,PAC,2,184.0961898,1493.141101,1459,1050,2549,1499,8624383,33891.4071,5776,0
5,34,38,2003,233,PAC,2,186.4887931,1457.660145,1441,1012,2615,1603,8419445,34778.06993,5776,0
5,34,38,2003,249,PAC,2,165.6601463,1444.87051,1430,1032,2111,1079,1528673,27443.28407,5776,81.68282548
5,35,38,2003,256,PAC,2,184.1963913,1422.356821,1394,1019,2854,1835,8215533,33928.31058,5776,0
5,34,38,2003,265,PAC,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2003,272,PAC,2,179.2635556,1416.592971,1387,950,2510,1560,8182241,32135.42235,5776,0
5,34,38,2003,281,PAC,2,209.9772959,1176.028784,1139,665,1871,1206,1266583,44090.46478,5776,81.35387812
5,35,38,2003,288,PAC,2,184.5274071,1406.458102,1393,917,2468,1551,8123702,34050.36396,5776,0
5,34,38,2003,297,PAC,2,176.2809814,1365.293975,1339,937,2458,1521,7885938,31074.98439,5776,0
5,35,38,2003,304,PAC,2,176.9066603,1285.57635,1251,881,2357,1476,7425489,31295.96646,5776,0
5,34,38,2003,313,PAC,2,179.6768999,1355.831891,1327,775,2450,1675,7831285,32283.78836,5776,0
5,35,38,2003,320,LGS,1,173.9457474,1394.966759,1383,959,2323,1364,8057328,30257.12305,5776,0
5,34,38,2003,329,PAC,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2003,336,PAC,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2003,345,PAC,2,173.9200691,1307.587604,1287,719,2067,1348,7552626,30248.19042,5776,0
5,35,38,2003,352,PAC,2,167.1494974,1349.287916,1334,858,2192,1334,7793487,27938.95449,5776,0
5,34,38,2003,361,PAC,2,164.0088916,1324.202562,1309,865,2116,1251,7648594,26898.91654,5776,0
5,35,38,2004,3,LGS,1,207.151493,1581.530644,1573,854,2642,1788,9134921,42911.74105,5776,0
5,34,38,2004,12,PAC,2,253.3765097,1390.608339,1370,556,2338,1782,2034460,64199.65566,5776,74.67105263
5,35,38,2004,19,LGS,1,423.0402407,1724.295533,1641,793,3358,2565,9959531,178963.0453,5776,0
5,34,38,2004,28,PAC,2,429.5337122,1580.44027,1489,623,3228,2605,9128623,184499.2099,5776,0
5,35,38,2004,35,LGS,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2004,44,PAC,2,606.4774945,1739.172438,1615,741,3259,2518,10045460,367814.9514,5776,0
5,35,38,2004,51,LGS,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2004,60,PAC,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2004,67,PAC,2,648.032091,1950.771641,1968,821,3375,2554,11267657,419945.591,5776,0
5,34,38,2004,76,LGS,1,888.3644899,2403.835526,2538,823,4406,3583,13884554,789191.467,5776,0
5,34,38,2004,92,PAC,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2004,99,PAC,2,258.8312806,1404.729885,1380,952,2173,1221,244423,66993.63182,5776,96.98753463
5,34,38,2004,108,PAC,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2004,115,PAC,2,154.8419112,1614.456198,1616,1117,2377,1260,9325099,23976.01747,5776,0
5,34,38,2004,124,LGS,1,116.1553572,1521.003289,1510,1193,2230,1037,8785315,13492.067,5776,0
5,35,38,2004,131,PAC,4,116.1906885,1499.442235,1504,1138,1936,798,8371386,13500.27609,5776,3.341412742
5,34,38,2004,140,PAC,2,108.726032,1485.664127,1472,1129,2167,1038,8581196,11821.35003,5776,0
5,35,38,2004,147,PAC,4,115.1243852,1353.557692,1363.5,1083,1603,520,70385,13253.62406,5776,99.09972299
5,34,38,2004,156,LGS,1,103.171129,1403.6134,1395,1020,1883,863,8107271,10644.28186,5776,0
5,35,38,2004,163,PAC,2,118.7144455,1424.028047,1421,1075,2203,1128,8225186,14093.11956,5776,0
5,34,38,2004,172,LGS,1,116.3718883,1450.629848,1446,1123,2015,892,8378838,13542.41638,5776,0
5,35,38,2004,179,EDC,0,129.3997544,1466.614785,1459,1105,2055,950,8471167,16744.29643,5776,0
5,34,38,2004,188,EDC,0,112.9255393,1433.231821,1430,1095,1970,875,8278347,12752.17742,5776,0
5,35,38,2004,195,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2004,204,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2004,211,EDC,0,159.5114072,1596.431787,1575,1218,2548,1330,9220990,25443.88903,5776,0
5,34,38,2004,220,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2004,227,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2004,236,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2004,243,EDC,0,491.6473015,2752.96295,2670,1538,5965,4427,15901114,241717.0691,5776,0
5,34,38,2004,252,EDC,0,453.6088221,2559.770949,2485,1445,5702,4257,14785237,205760.9635,5776,0
5,35,38,2004,259,EDC,0,391.4983967,2290.589335,2217,1358,4766,3408,13230444,153270.9946,5776,0
5,34,38,2004,268,EDC,0,402.9670816,2316.729571,2253,1286,4764,3478,13381430,162382.4688,5776,0
5,35,38,2004,275,EDC,0,343.9399479,2262.422899,2206,1279,4671,3392,12251020,118294.6878,5776,6.25
