"cast_id","cast_group","cast_date","start_moon","end_moon","lead_time","model","dataset","portalcasting_version","QAQC","notes"
1687,67,"2021-09-20",217,547,12,"ESSS","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1688,67,"2021-09-20",217,547,12,"ESSS","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1689,67,"2021-09-20",217,547,12,"GPEDM","all","0.21.2",TRUE,"model fit on interpolated data"
1690,67,"2021-09-20",217,547,12,"GPEDM","controls","0.21.2",TRUE,"model fit on interpolated data"
1691,67,"2021-09-20",217,547,12,"GPEDM","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1692,67,"2021-09-20",217,547,12,"GPEDM","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1693,67,"2021-09-20",217,547,12,"jags_RW","all","0.21.2",TRUE,NA
1694,67,"2021-09-20",217,547,12,"jags_RW","controls","0.21.2",TRUE,NA
1695,67,"2021-09-20",217,547,12,"jags_RW","exclosures","0.21.2",TRUE,NA
1696,67,"2021-09-20",217,547,12,"jags_RW","dm_controls","0.21.2",TRUE,NA
1697,67,"2021-09-20",217,547,12,"NaiveArima","all","0.21.2",TRUE,NA
1698,67,"2021-09-20",217,547,12,"NaiveArima","controls","0.21.2",TRUE,NA
1699,67,"2021-09-20",217,547,12,"NaiveArima","exclosures","0.21.2",TRUE,NA
1700,67,"2021-09-20",217,547,12,"NaiveArima","dm_controls","0.21.2",TRUE,NA
1701,67,"2021-09-20",217,547,12,"nbGARCH","all","0.21.2",TRUE,"model fit on interpolated data"
1702,67,"2021-09-20",217,547,12,"nbGARCH","controls","0.21.2",TRUE,"model fit on interpolated data"
1703,67,"2021-09-20",217,547,12,"nbGARCH","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1704,67,"2021-09-20",217,547,12,"nbGARCH","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1705,67,"2021-09-20",217,547,12,"nbsGARCH","all","0.21.2",TRUE,"model fit on interpolated data"
1706,67,"2021-09-20",217,547,12,"nbsGARCH","controls","0.21.2",TRUE,"model fit on interpolated data"
1707,67,"2021-09-20",217,547,12,"nbsGARCH","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1708,67,"2021-09-20",217,547,12,"nbsGARCH","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1709,67,"2021-09-20",217,547,12,"simplexEDM","all","0.21.2",TRUE,"model fit on interpolated data"
1710,67,"2021-09-20",217,547,12,"simplexEDM","controls","0.21.2",TRUE,"model fit on interpolated data"
1711,67,"2021-09-20",217,547,12,"simplexEDM","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1712,67,"2021-09-20",217,547,12,"simplexEDM","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1713,68,"2021-09-21",217,547,12,"AutoArima","all","0.21.2",TRUE,NA
1714,68,"2021-09-21",217,547,12,"AutoArima","controls","0.21.2",TRUE,NA
1715,68,"2021-09-21",217,547,12,"AutoArima","exclosures","0.21.2",TRUE,NA
1716,68,"2021-09-21",217,547,12,"AutoArima","dm_controls","0.21.2",TRUE,NA
1717,68,"2021-09-21",217,547,12,"ESSS","all","0.21.2",TRUE,"model fit on interpolated data"
1718,68,"2021-09-21",217,547,12,"ESSS","controls","0.21.2",TRUE,"model fit on interpolated data"
1719,68,"2021-09-21",217,547,12,"ESSS","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1720,68,"2021-09-21",217,547,12,"ESSS","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1721,68,"2021-09-21",217,547,12,"GPEDM","all","0.21.2",TRUE,"model fit on interpolated data"
1722,68,"2021-09-21",217,547,12,"GPEDM","controls","0.21.2",TRUE,"model fit on interpolated data"
1723,68,"2021-09-21",217,547,12,"GPEDM","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1724,68,"2021-09-21",217,547,12,"GPEDM","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1725,68,"2021-09-21",217,547,12,"jags_RW","all","0.21.2",TRUE,NA
1726,68,"2021-09-21",217,547,12,"jags_RW","controls","0.21.2",TRUE,NA
1727,68,"2021-09-21",217,547,12,"jags_RW","exclosures","0.21.2",TRUE,NA
1728,68,"2021-09-21",217,547,12,"jags_RW","dm_controls","0.21.2",TRUE,NA
1729,68,"2021-09-21",217,547,12,"NaiveArima","all","0.21.2",TRUE,NA
1730,68,"2021-09-21",217,547,12,"NaiveArima","controls","0.21.2",TRUE,NA
1731,68,"2021-09-21",217,547,12,"NaiveArima","exclosures","0.21.2",TRUE,NA
1732,68,"2021-09-21",217,547,12,"NaiveArima","dm_controls","0.21.2",TRUE,NA
1733,68,"2021-09-21",217,547,12,"nbGARCH","all","0.21.2",TRUE,"model fit on interpolated data"
1734,68,"2021-09-21",217,547,12,"nbGARCH","controls","0.21.2",TRUE,"model fit on interpolated data"
1735,68,"2021-09-21",217,547,12,"nbGARCH","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1736,68,"2021-09-21",217,547,12,"nbGARCH","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1737,68,"2021-09-21",217,547,12,"nbsGARCH","all","0.21.2",TRUE,"model fit on interpolated data"
1738,68,"2021-09-21",217,547,12,"nbsGARCH","controls","0.21.2",TRUE,"model fit on interpolated data"
1739,68,"2021-09-21",217,547,12,"nbsGARCH","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1740,68,"2021-09-21",217,547,12,"nbsGARCH","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1741,68,"2021-09-21",217,547,12,"simplexEDM","all","0.21.2",TRUE,"model fit on interpolated data"
1742,68,"2021-09-21",217,547,12,"simplexEDM","controls","0.21.2",TRUE,"model fit on interpolated data"
1743,68,"2021-09-21",217,547,12,"simplexEDM","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1744,68,"2021-09-21",217,547,12,"simplexEDM","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1745,69,"2021-09-23",217,547,12,"AutoArima","all","0.21.2",TRUE,NA
1746,69,"2021-09-23",217,547,12,"AutoArima","controls","0.21.2",TRUE,NA
1747,69,"2021-09-23",217,547,12,"AutoArima","exclosures","0.21.2",TRUE,NA
1748,69,"2021-09-23",217,547,12,"AutoArima","dm_controls","0.21.2",TRUE,NA
1749,69,"2021-09-23",217,547,12,"ESSS","all","0.21.2",TRUE,"model fit on interpolated data"
1750,69,"2021-09-23",217,547,12,"ESSS","controls","0.21.2",TRUE,"model fit on interpolated data"
1751,69,"2021-09-23",217,547,12,"ESSS","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1752,69,"2021-09-23",217,547,12,"ESSS","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1753,69,"2021-09-23",217,547,12,"GPEDM","all","0.21.2",TRUE,"model fit on interpolated data"
1754,69,"2021-09-23",217,547,12,"GPEDM","controls","0.21.2",TRUE,"model fit on interpolated data"
1755,69,"2021-09-23",217,547,12,"GPEDM","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1756,69,"2021-09-23",217,547,12,"GPEDM","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1757,69,"2021-09-23",217,547,12,"jags_RW","all","0.21.2",TRUE,NA
1758,69,"2021-09-23",217,547,12,"jags_RW","controls","0.21.2",TRUE,NA
1759,69,"2021-09-23",217,547,12,"jags_RW","exclosures","0.21.2",TRUE,NA
1760,69,"2021-09-23",217,547,12,"jags_RW","dm_controls","0.21.2",TRUE,NA
1761,69,"2021-09-23",217,547,12,"NaiveArima","all","0.21.2",TRUE,NA
1762,69,"2021-09-23",217,547,12,"NaiveArima","controls","0.21.2",TRUE,NA
1763,69,"2021-09-23",217,547,12,"NaiveArima","exclosures","0.21.2",TRUE,NA
1764,69,"2021-09-23",217,547,12,"NaiveArima","dm_controls","0.21.2",TRUE,NA
1765,69,"2021-09-23",217,547,12,"nbGARCH","all","0.21.2",TRUE,"model fit on interpolated data"
1766,69,"2021-09-23",217,547,12,"nbGARCH","controls","0.21.2",TRUE,"model fit on interpolated data"
1767,69,"2021-09-23",217,547,12,"nbGARCH","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1768,69,"2021-09-23",217,547,12,"nbGARCH","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1769,69,"2021-09-23",217,547,12,"nbsGARCH","all","0.21.2",TRUE,"model fit on interpolated data"
1770,69,"2021-09-23",217,547,12,"nbsGARCH","controls","0.21.2",TRUE,"model fit on interpolated data"
1771,69,"2021-09-23",217,547,12,"nbsGARCH","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1772,69,"2021-09-23",217,547,12,"nbsGARCH","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1773,69,"2021-09-23",217,547,12,"simplexEDM","all","0.21.2",TRUE,"model fit on interpolated data"
1774,69,"2021-09-23",217,547,12,"simplexEDM","controls","0.21.2",TRUE,"model fit on interpolated data"
1775,69,"2021-09-23",217,547,12,"simplexEDM","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1776,69,"2021-09-23",217,547,12,"simplexEDM","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1777,70,"2021-09-30",217,547,12,"AutoArima","all","0.21.2",TRUE,NA
1778,70,"2021-09-30",217,547,12,"AutoArima","controls","0.21.2",TRUE,NA
1779,70,"2021-09-30",217,547,12,"AutoArima","exclosures","0.21.2",TRUE,NA
1780,70,"2021-09-30",217,547,12,"AutoArima","dm_controls","0.21.2",TRUE,NA
1781,70,"2021-09-30",217,547,12,"ESSS","all","0.21.2",TRUE,"model fit on interpolated data"
1782,70,"2021-09-30",217,547,12,"ESSS","controls","0.21.2",TRUE,"model fit on interpolated data"
1783,70,"2021-09-30",217,547,12,"ESSS","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1784,70,"2021-09-30",217,547,12,"ESSS","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1785,70,"2021-09-30",217,547,12,"GPEDM","all","0.21.2",TRUE,"model fit on interpolated data"
1786,70,"2021-09-30",217,547,12,"GPEDM","controls","0.21.2",TRUE,"model fit on interpolated data"
1787,70,"2021-09-30",217,547,12,"GPEDM","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1788,70,"2021-09-30",217,547,12,"GPEDM","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1789,70,"2021-09-30",217,547,12,"jags_RW","all","0.21.2",TRUE,NA
1790,70,"2021-09-30",217,547,12,"jags_RW","controls","0.21.2",TRUE,NA
1791,70,"2021-09-30",217,547,12,"jags_RW","exclosures","0.21.2",TRUE,NA
1792,70,"2021-09-30",217,547,12,"jags_RW","dm_controls","0.21.2",TRUE,NA
1793,70,"2021-09-30",217,547,12,"NaiveArima","all","0.21.2",TRUE,NA
1794,70,"2021-09-30",217,547,12,"NaiveArima","controls","0.21.2",TRUE,NA
1795,70,"2021-09-30",217,547,12,"NaiveArima","exclosures","0.21.2",TRUE,NA
1796,70,"2021-09-30",217,547,12,"NaiveArima","dm_controls","0.21.2",TRUE,NA
1797,70,"2021-09-30",217,547,12,"nbGARCH","all","0.21.2",TRUE,"model fit on interpolated data"
1798,70,"2021-09-30",217,547,12,"nbGARCH","controls","0.21.2",TRUE,"model fit on interpolated data"
1799,70,"2021-09-30",217,547,12,"nbGARCH","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1800,70,"2021-09-30",217,547,12,"nbGARCH","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1801,70,"2021-09-30",217,547,12,"nbsGARCH","all","0.21.2",TRUE,"model fit on interpolated data"
1802,70,"2021-09-30",217,547,12,"nbsGARCH","controls","0.21.2",TRUE,"model fit on interpolated data"
1803,70,"2021-09-30",217,547,12,"nbsGARCH","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1804,70,"2021-09-30",217,547,12,"nbsGARCH","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1805,70,"2021-09-30",217,547,12,"simplexEDM","all","0.21.2",TRUE,"model fit on interpolated data"
1806,70,"2021-09-30",217,547,12,"simplexEDM","controls","0.21.2",TRUE,"model fit on interpolated data"
1807,70,"2021-09-30",217,547,12,"simplexEDM","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1808,70,"2021-09-30",217,547,12,"simplexEDM","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1809,71,"2021-10-14",217,548,12,"AutoArima","all","0.21.2",TRUE,NA
1810,71,"2021-10-14",217,548,12,"AutoArima","controls","0.21.2",TRUE,NA
1811,71,"2021-10-14",217,548,12,"AutoArima","exclosures","0.21.2",TRUE,NA
1812,71,"2021-10-14",217,548,12,"AutoArima","dm_controls","0.21.2",TRUE,NA
1813,71,"2021-10-14",217,548,12,"ESSS","all","0.21.2",TRUE,"model fit on interpolated data"
1814,71,"2021-10-14",217,548,12,"ESSS","controls","0.21.2",TRUE,"model fit on interpolated data"
1815,71,"2021-10-14",217,548,12,"ESSS","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1816,71,"2021-10-14",217,548,12,"ESSS","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1817,71,"2021-10-14",217,548,12,"GPEDM","all","0.21.2",TRUE,"model fit on interpolated data"
1818,71,"2021-10-14",217,548,12,"GPEDM","controls","0.21.2",TRUE,"model fit on interpolated data"
1819,71,"2021-10-14",217,548,12,"GPEDM","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1820,71,"2021-10-14",217,548,12,"GPEDM","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1821,71,"2021-10-14",217,548,12,"jags_RW","all","0.21.2",TRUE,NA
1822,71,"2021-10-14",217,548,12,"jags_RW","controls","0.21.2",TRUE,NA
1823,71,"2021-10-14",217,548,12,"jags_RW","exclosures","0.21.2",TRUE,NA
1824,71,"2021-10-14",217,548,12,"jags_RW","dm_controls","0.21.2",TRUE,NA
1825,71,"2021-10-14",217,548,12,"NaiveArima","all","0.21.2",TRUE,NA
1826,71,"2021-10-14",217,548,12,"NaiveArima","controls","0.21.2",TRUE,NA
1827,71,"2021-10-14",217,548,12,"NaiveArima","exclosures","0.21.2",TRUE,NA
1828,71,"2021-10-14",217,548,12,"NaiveArima","dm_controls","0.21.2",TRUE,NA
1829,71,"2021-10-14",217,548,12,"nbGARCH","all","0.21.2",TRUE,"model fit on interpolated data"
1830,71,"2021-10-14",217,548,12,"nbGARCH","controls","0.21.2",TRUE,"model fit on interpolated data"
1831,71,"2021-10-14",217,548,12,"nbGARCH","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1832,71,"2021-10-14",217,548,12,"nbGARCH","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1833,71,"2021-10-14",217,548,12,"nbsGARCH","all","0.21.2",TRUE,"model fit on interpolated data"
1834,71,"2021-10-14",217,548,12,"nbsGARCH","controls","0.21.2",TRUE,"model fit on interpolated data"
1835,71,"2021-10-14",217,548,12,"nbsGARCH","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1836,71,"2021-10-14",217,548,12,"nbsGARCH","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1837,71,"2021-10-14",217,548,12,"simplexEDM","all","0.21.2",TRUE,"model fit on interpolated data"
1838,71,"2021-10-14",217,548,12,"simplexEDM","controls","0.21.2",TRUE,"model fit on interpolated data"
1839,71,"2021-10-14",217,548,12,"simplexEDM","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1840,71,"2021-10-14",217,548,12,"simplexEDM","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1841,72,"2021-10-21",217,548,12,"AutoArima","all","0.21.2",TRUE,NA
1842,72,"2021-10-21",217,548,12,"AutoArima","controls","0.21.2",TRUE,NA
1843,72,"2021-10-21",217,548,12,"AutoArima","exclosures","0.21.2",TRUE,NA
1844,72,"2021-10-21",217,548,12,"AutoArima","dm_controls","0.21.2",TRUE,NA
1845,72,"2021-10-21",217,548,12,"ESSS","all","0.21.2",TRUE,"model fit on interpolated data"
1846,72,"2021-10-21",217,548,12,"ESSS","controls","0.21.2",TRUE,"model fit on interpolated data"
1847,72,"2021-10-21",217,548,12,"ESSS","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1848,72,"2021-10-21",217,548,12,"ESSS","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1849,72,"2021-10-21",217,548,12,"GPEDM","all","0.21.2",TRUE,"model fit on interpolated data"
1850,72,"2021-10-21",217,548,12,"GPEDM","controls","0.21.2",TRUE,"model fit on interpolated data"
1851,72,"2021-10-21",217,548,12,"GPEDM","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1852,72,"2021-10-21",217,548,12,"GPEDM","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1853,72,"2021-10-21",217,548,12,"jags_RW","all","0.21.2",TRUE,NA
1854,72,"2021-10-21",217,548,12,"jags_RW","controls","0.21.2",TRUE,NA
1855,72,"2021-10-21",217,548,12,"jags_RW","exclosures","0.21.2",TRUE,NA
1856,72,"2021-10-21",217,548,12,"jags_RW","dm_controls","0.21.2",TRUE,NA
1857,72,"2021-10-21",217,548,12,"NaiveArima","all","0.21.2",TRUE,NA
1858,72,"2021-10-21",217,548,12,"NaiveArima","controls","0.21.2",TRUE,NA
1859,72,"2021-10-21",217,548,12,"NaiveArima","exclosures","0.21.2",TRUE,NA
1860,72,"2021-10-21",217,548,12,"NaiveArima","dm_controls","0.21.2",TRUE,NA
1861,72,"2021-10-21",217,548,12,"nbGARCH","all","0.21.2",TRUE,"model fit on interpolated data"
1862,72,"2021-10-21",217,548,12,"nbGARCH","controls","0.21.2",TRUE,"model fit on interpolated data"
1863,72,"2021-10-21",217,548,12,"nbGARCH","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1864,72,"2021-10-21",217,548,12,"nbGARCH","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1865,72,"2021-10-21",217,548,12,"nbsGARCH","all","0.21.2",TRUE,"model fit on interpolated data"
1866,72,"2021-10-21",217,548,12,"nbsGARCH","controls","0.21.2",TRUE,"model fit on interpolated data"
1867,72,"2021-10-21",217,548,12,"nbsGARCH","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1868,72,"2021-10-21",217,548,12,"nbsGARCH","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1869,72,"2021-10-21",217,548,12,"simplexEDM","all","0.21.2",TRUE,"model fit on interpolated data"
1870,72,"2021-10-21",217,548,12,"simplexEDM","controls","0.21.2",TRUE,"model fit on interpolated data"
1871,72,"2021-10-21",217,548,12,"simplexEDM","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1872,72,"2021-10-21",217,548,12,"simplexEDM","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1873,73,"2021-10-28",217,548,12,"AutoArima","all","0.21.2",TRUE,NA
1874,73,"2021-10-28",217,548,12,"AutoArima","controls","0.21.2",TRUE,NA
1875,73,"2021-10-28",217,548,12,"AutoArima","exclosures","0.21.2",TRUE,NA
1876,73,"2021-10-28",217,548,12,"AutoArima","dm_controls","0.21.2",TRUE,NA
1877,73,"2021-10-28",217,548,12,"ESSS","all","0.21.2",TRUE,"model fit on interpolated data"
1878,73,"2021-10-28",217,548,12,"ESSS","controls","0.21.2",TRUE,"model fit on interpolated data"
1879,73,"2021-10-28",217,548,12,"ESSS","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1880,73,"2021-10-28",217,548,12,"ESSS","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1881,73,"2021-10-28",217,548,12,"GPEDM","all","0.21.2",TRUE,"model fit on interpolated data"
1882,73,"2021-10-28",217,548,12,"GPEDM","controls","0.21.2",TRUE,"model fit on interpolated data"
1883,73,"2021-10-28",217,548,12,"GPEDM","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1884,73,"2021-10-28",217,548,12,"GPEDM","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1885,73,"2021-10-28",217,548,12,"jags_RW","all","0.21.2",TRUE,NA
1886,73,"2021-10-28",217,548,12,"jags_RW","controls","0.21.2",TRUE,NA
1887,73,"2021-10-28",217,548,12,"jags_RW","exclosures","0.21.2",TRUE,NA
1888,73,"2021-10-28",217,548,12,"jags_RW","dm_controls","0.21.2",TRUE,NA
1889,73,"2021-10-28",217,548,12,"NaiveArima","all","0.21.2",TRUE,NA
1890,73,"2021-10-28",217,548,12,"NaiveArima","controls","0.21.2",TRUE,NA
1891,73,"2021-10-28",217,548,12,"NaiveArima","exclosures","0.21.2",TRUE,NA
1892,73,"2021-10-28",217,548,12,"NaiveArima","dm_controls","0.21.2",TRUE,NA
1893,73,"2021-10-28",217,548,12,"nbGARCH","all","0.21.2",TRUE,"model fit on interpolated data"
1894,73,"2021-10-28",217,548,12,"nbGARCH","controls","0.21.2",TRUE,"model fit on interpolated data"
1895,73,"2021-10-28",217,548,12,"nbGARCH","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1896,73,"2021-10-28",217,548,12,"nbGARCH","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1897,73,"2021-10-28",217,548,12,"nbsGARCH","all","0.21.2",TRUE,"model fit on interpolated data"
1898,73,"2021-10-28",217,548,12,"nbsGARCH","controls","0.21.2",TRUE,"model fit on interpolated data"
1899,73,"2021-10-28",217,548,12,"nbsGARCH","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1900,73,"2021-10-28",217,548,12,"nbsGARCH","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1901,73,"2021-10-28",217,548,12,"simplexEDM","all","0.21.2",TRUE,"model fit on interpolated data"
1902,73,"2021-10-28",217,548,12,"simplexEDM","controls","0.21.2",TRUE,"model fit on interpolated data"
1903,73,"2021-10-28",217,548,12,"simplexEDM","exclosures","0.21.2",TRUE,"model fit on interpolated data"
1904,73,"2021-10-28",217,548,12,"simplexEDM","dm_controls","0.21.2",TRUE,"model fit on interpolated data"
1905,74,"2021-11-11",217,549,12,"AutoArima","all","0.23.0",TRUE,NA
1906,74,"2021-11-11",217,549,12,"AutoArima","controls","0.23.0",TRUE,NA
1907,74,"2021-11-11",217,549,12,"AutoArima","exclosures","0.23.0",TRUE,NA
1908,74,"2021-11-11",217,549,12,"AutoArima","dm_controls","0.23.0",TRUE,NA
1909,74,"2021-11-11",217,549,12,"ESSS","all","0.23.0",TRUE,"model fit on interpolated data"
1910,74,"2021-11-11",217,549,12,"ESSS","controls","0.23.0",TRUE,"model fit on interpolated data"
1911,74,"2021-11-11",217,549,12,"ESSS","exclosures","0.23.0",TRUE,"model fit on interpolated data"
1912,74,"2021-11-11",217,549,12,"ESSS","dm_controls","0.23.0",TRUE,"model fit on interpolated data"
