"cast_moon","moon","mintemp","maxtemp","meantemp","precipitation","ndvi","source","date_made","date"
444,450,-1.574355493,31.35727339,12.27,17.728,0.26254595,"retroactive","2018-06-05 12:00:00 PST",NA
445,446,20.83322861,41.12095789,27.576,50.577,0.281543185,"retroactive","2018-06-05 12:00:00 PST",NA
445,447,19.74952632,35.76124703,25.723,58.788,0.286567842,"retroactive","2018-06-05 12:00:00 PST",NA
445,448,12.52612276,33.20075757,23.127,32.745,0.288797666,"retroactive","2018-06-05 12:00:00 PST",NA
445,449,5.301165724,35.26506068,18.167,18.034,0.274268073,"retroactive","2018-06-05 12:00:00 PST",NA
445,450,-7.797860484,26.05894485,11.576,14.315,0.258369044,"retroactive","2018-06-05 12:00:00 PST",NA
445,451,-5.37566773,26.04535988,7.595,38.069,0.236928168,"retroactive","2018-06-05 12:00:00 PST",NA
446,447,19.45000146,38.91773546,25.907,56.571,0.264696493,"retroactive","2018-06-05 12:00:00 PST",NA
446,448,14.14989762,31.94883578,23.092,39.896,0.277669653,"retroactive","2018-06-05 12:00:00 PST",NA
446,449,0.067806843,33.92868896,17.215,13.541,0.272441374,"retroactive","2018-06-05 12:00:00 PST",NA
446,450,0.839848082,15.96144381,12.104,19.898,0.257829521,"retroactive","2018-06-05 12:00:00 PST",NA
446,451,-6.255582733,24.04775245,7.737,23.03,0.234951876,"retroactive","2018-06-05 12:00:00 PST",NA
446,452,-9.26522325,20.30194556,7.487,14.984,0.220323718,"retroactive","2018-06-05 12:00:00 PST",NA
447,448,10.05005708,41.56361429,22.753,43.021,0.356286846,"retroactive","2018-06-05 12:00:00 PST",NA
447,449,7.412711843,31.40819506,17.205,33.099,0.318082906,"retroactive","2018-06-05 12:00:00 PST",NA
447,450,-0.334766315,19.80424486,11.213,18.972,0.27807659,"retroactive","2018-06-05 12:00:00 PST",NA
447,451,-6.691253565,32.70366344,7.518,24.359,0.250966838,"retroactive","2018-06-05 12:00:00 PST",NA
447,452,-0.997437306,20.18218191,7.557,24.506,0.237999551,"retroactive","2018-06-05 12:00:00 PST",NA
447,453,-9.068046956,25.41596555,9.315,22.285,0.235925824,"retroactive","2018-06-05 12:00:00 PST",NA
448,449,0.840211201,35.50809996,17.834,11.625,0.372601043,"retroactive","2018-06-05 12:00:00 PST",NA
448,450,1.218700307,20.92914179,11.562,21.899,0.300666822,"retroactive","2018-06-05 12:00:00 PST",NA
448,451,0.922883616,24.42540907,7.661,22.342,0.244473049,"retroactive","2018-06-05 12:00:00 PST",NA
448,452,-5.306996117,24.65946693,7.969,18.973,0.225622787,"retroactive","2018-06-05 12:00:00 PST",NA
448,453,-7.009732138,27.73049349,8.899,15.631,0.232703051,"retroactive","2018-06-05 12:00:00 PST",NA
448,454,-9.087574636,23.61829551,11.823,9.455,0.247847245,"retroactive","2018-06-05 12:00:00 PST",NA
449,450,-1.071749923,20.32844665,11.711,16.085,0.312035325,"retroactive","2018-06-05 12:00:00 PST",NA
449,451,-8.069417606,26.6407971,7.73,35.996,0.25834627,"retroactive","2018-06-05 12:00:00 PST",NA
449,452,-4.472367962,27.25425718,7.305,35.768,0.242588246,"retroactive","2018-06-05 12:00:00 PST",NA
449,453,-8.932895881,18.9280456,9.348,19.51,0.245691951,"retroactive","2018-06-05 12:00:00 PST",NA
449,454,-2.198935329,28.22278416,11.61,12.541,0.258735849,"retroactive","2018-06-05 12:00:00 PST",NA
449,455,-2.393549988,28.44463496,16.049,13.698,0.271428694,"retroactive","2018-06-05 12:00:00 PST",NA
450,451,-10.82747745,21.54131655,7.39,33.972,0.244179746,"retroactive","2018-06-05 12:00:00 PST",NA
450,452,-2.964770163,26.08589498,7.476,33.776,0.237272318,"retroactive","2018-06-05 12:00:00 PST",NA
450,453,-4.32868834,27.14278083,9.804,13.752,0.246458668,"retroactive","2018-06-05 12:00:00 PST",NA
450,454,-1.902406597,27.78117781,12.45,7.473,0.259543874,"retroactive","2018-06-05 12:00:00 PST",NA
450,455,5.02974895,20.87374846,16.539,1.825,0.271328451,"retroactive","2018-06-05 12:00:00 PST",NA
450,456,5.882323126,29.30897846,21.299,1.216,0.286415181,"retroactive","2018-06-05 12:00:00 PST",NA
451,452,-3.171113808,23.14469463,7.838,20.774,0.250400636,"retroactive","2018-06-05 12:00:00 PST",NA
451,453,-0.733384116,24.615333,9.447,18.561,0.251349976,"retroactive","2018-06-05 12:00:00 PST",NA
451,454,0.820523212,26.07025233,11.492,15.322,0.258887302,"retroactive","2018-06-05 12:00:00 PST",NA
451,455,-4.696057207,38.34240587,16.026,7.381,0.270707373,"retroactive","2018-06-05 12:00:00 PST",NA
451,456,0.162772536,38.40678701,21.656,5.438,0.286628238,"retroactive","2018-06-05 12:00:00 PST",NA
451,457,13.33535193,38.79122691,25.958,15.93,0.304177103,"retroactive","2018-06-05 12:00:00 PST",NA
452,453,-1.307672359,24.95242144,9.361,17.924,0.251354742,"retroactive","2018-06-05 12:00:00 PST",NA
452,454,0.114348677,33.1032783,12.633,9.61,0.25889484,"retroactive","2018-06-05 12:00:00 PST",NA
452,455,4.012666681,34.42698259,16.389,3.8,0.270715873,"retroactive","2018-06-05 12:00:00 PST",NA
452,456,9.733891009,23.6309288,21.189,6.95,0.286635501,"retroactive","2018-06-05 12:00:00 PST",NA
452,457,11.02327248,43.41166907,25.901,7.745,0.304183751,"retroactive","2018-06-05 12:00:00 PST",NA
452,458,18.24607186,31.36513818,27.034,55.421,0.318825085,"retroactive","2018-06-05 12:00:00 PST",NA
453,454,-10.95856381,22.00784753,9.361,17.924,0.258892925,"retroactive","2018-06-05 12:00:00 PST",NA
453,455,-8.264668042,29.68669629,12.633,9.61,0.270717271,"retroactive","2018-06-05 12:00:00 PST",NA
453,456,-2.228787461,33.39177805,16.389,3.8,0.286638093,"retroactive","2018-06-05 12:00:00 PST",NA
453,457,2.773939502,29.65082331,21.189,6.95,0.304185673,"retroactive","2018-06-05 12:00:00 PST",NA
453,458,9.049217059,35.5687407,25.901,7.745,0.318826103,"retroactive","2018-06-05 12:00:00 PST",NA
453,459,14.61760967,39.9571453,27.034,55.421,0.325736159,"retroactive","2018-06-05 12:00:00 PST",NA
454,455,3.315547514,18.98777589,16.287,8.184,0.2707154,"retroactive","2018-06-05 12:00:00 PST",NA
454,456,10.04125587,40.07250778,20.933,10.183,0.286640454,"retroactive","2018-06-05 12:00:00 PST",NA
454,457,14.27452936,37.9697533,25.66,21.361,0.304190295,"retroactive","2018-06-05 12:00:00 PST",NA
454,458,9.986714912,36.6540527,26.736,63.785,0.318830256,"retroactive","2018-06-05 12:00:00 PST",NA
454,459,19.08554436,38.24236137,25.639,62.357,0.325739694,"retroactive","2018-06-05 12:00:00 PST",NA
454,460,16.18610581,47.60627748,23.737,39.134,0.323658916,"retroactive","2018-06-05 12:00:00 PST",NA
455,456,6.532847434,34.21858782,16.287,8.184,0.286634537,"retroactive","2018-06-05 12:00:00 PST",NA
455,457,5.212834368,22.9426187,20.933,10.183,0.304188509,"retroactive","2018-06-05 12:00:00 PST",NA
455,458,4.570722876,43.82147243,25.66,21.361,0.318830908,"retroactive","2018-06-05 12:00:00 PST",NA
455,459,11.69936795,37.67485794,26.736,63.785,0.325740299,"retroactive","2018-06-05 12:00:00 PST",NA
455,460,19.36940281,29.98466559,25.639,62.357,0.323658804,"retroactive","2018-06-05 12:00:00 PST",NA
455,461,9.072304789,30.23394724,23.737,39.134,0.312687699,"retroactive","2018-06-05 12:00:00 PST",NA
456,457,5.044136959,32.71874206,20.382,8.184,0.30418547,"retroactive","2018-06-05 12:00:00 PST",NA
456,458,9.952840775,40.08157653,23.758,21.756,0.318831823,"retroactive","2018-06-05 12:00:00 PST",NA
456,459,12.67256637,45.2702352,26.957,30.728,0.325743497,"retroactive","2018-06-05 12:00:00 PST",NA
456,460,12.28676047,34.46138114,25.055,57.382,0.323661456,"retroactive","2018-06-05 12:00:00 PST",NA
456,461,6.569244395,28.02151224,21.691,41.124,0.312689689,"retroactive","2018-06-05 12:00:00 PST",NA
456,462,-0.094435574,28.40462157,19.274,27.743,0.295392931,"retroactive","2018-06-05 12:00:00 PST",NA
457,458,12.58401772,38.41221494,25.335,17.693,0.318826214,"retroactive","2018-06-05 12:00:00 PST",NA
457,459,14.26186654,38.81927351,26.819,73.918,0.325742444,"retroactive","2018-06-05 12:00:00 PST",NA
457,460,14.01038261,47.4187719,25.466,66.425,0.323662953,"retroactive","2018-06-05 12:00:00 PST",NA
457,461,4.199907167,32.99714781,22.497,52.753,0.312690948,"retroactive","2018-06-05 12:00:00 PST",NA
457,462,5.306166776,39.37258945,17.018,41.508,0.295393476,"retroactive","2018-06-05 12:00:00 PST",NA
457,463,0.036280455,27.50450932,10.648,30.633,0.276163147,"retroactive","2018-06-05 12:00:00 PST",NA
458,459,23.98949598,26.7511062,26.724,80.706,0.325737595,"retroactive","2018-06-05 12:00:00 PST",NA
458,460,13.03423912,41.09927904,25.739,57.802,0.32366161,"retroactive","2018-06-05 12:00:00 PST",NA
458,461,6.35855019,41.91453524,23.154,46.203,0.312691902,"retroactive","2018-06-05 12:00:00 PST",NA
458,462,6.187598256,33.9932949,17.473,51.382,0.295394538,"retroactive","2018-06-05 12:00:00 PST",NA
458,463,-5.482716419,26.34087538,11.146,28.236,0.276164151,"retroactive","2018-06-05 12:00:00 PST",NA
458,464,-5.273009805,28.49009671,7.18,69.707,0.260813583,"retroactive","2018-06-05 12:00:00 PST",NA
459,460,20.05011206,41.21615885,25.394,72.493,0.323655392,"retroactive","2018-06-05 12:00:00 PST",NA
459,461,15.4063694,34.90418322,22.824,65.548,0.312689348,"retroactive","2018-06-05 12:00:00 PST",NA
459,462,2.723278456,31.90250504,17.41,52.163,0.295394572,"retroactive","2018-06-05 12:00:00 PST",NA
459,463,-9.020929634,27.81387604,10.961,31.584,0.276164465,"retroactive","2018-06-05 12:00:00 PST",NA
459,464,-7.248645199,24.0957471,7.488,46.379,0.260813713,"retroactive","2018-06-05 12:00:00 PST",NA
459,465,-8.753179994,21.38721106,7.366,37.408,0.251925967,"retroactive","2018-06-05 12:00:00 PST",NA
460,461,3.70547754,38.94556475,22.33,52.499,0.31268635,"retroactive","2018-06-05 12:00:00 PST",NA
460,462,4.287596729,35.94715963,17.057,54.193,0.295394582,"retroactive","2018-06-05 12:00:00 PST",NA
460,463,-2.157267832,31.3738108,11.29,29.99,0.276166576,"retroactive","2018-06-05 12:00:00 PST",NA
460,464,-5.775454281,33.24272168,7.158,60.148,0.260815902,"retroactive","2018-06-05 12:00:00 PST",NA
460,465,-3.944268981,25.83289835,6.966,37.77,0.251928342,"retroactive","2018-06-05 12:00:00 PST",NA
460,466,-6.100446275,22.50600028,8.5,26.516,0.252549108,"retroactive","2018-06-05 12:00:00 PST",NA
461,462,4.224747537,40.10755003,17.379,41.633,0.295390132,"retroactive","2018-06-05 12:00:00 PST",NA
461,463,2.306203169,32.52791308,11.972,27.056,0.276166431,"retroactive","2018-06-05 12:00:00 PST",NA
461,464,-11.52062475,26.03697248,7.27,37.184,0.260818385,"retroactive","2018-06-05 12:00:00 PST",NA
461,465,-4.630014736,25.39471704,7.329,41.889,0.251931091,"retroactive","2018-06-05 12:00:00 PST",NA
461,466,-5.126225831,26.35904646,8.789,31.878,0.252551839,"retroactive","2018-06-05 12:00:00 PST",NA
461,467,-6.837734413,23.15450204,10.788,17.6,0.262207622,"retroactive","2018-06-05 12:00:00 PST",NA
462,463,-0.553898548,27.49973201,12.379,27.696,0.276161128,"retroactive","2018-06-05 12:00:00 PST",NA
462,464,-3.427371585,29.17239606,7.444,45.376,0.260816038,"retroactive","2018-06-05 12:00:00 PST",NA
462,465,-5.006007153,23.08270249,7.247,28.073,0.25193082,"retroactive","2018-06-05 12:00:00 PST",NA
462,466,-12.02423225,24.19194995,8.381,23.95,0.252551579,"retroactive","2018-06-05 12:00:00 PST",NA
462,467,-7.722474066,34.78868227,11.575,20.466,0.262207352,"retroactive","2018-06-05 12:00:00 PST",NA
462,468,0.284478597,26.77121085,15.491,8.743,0.278197577,"retroactive","2018-06-05 12:00:00 PST",NA
463,464,-12.11393445,17.79655098,7.472,30.161,0.26081096,"retroactive","2018-06-05 12:00:00 PST",NA
463,465,-3.277089309,27.63331865,7.638,32.713,0.251931779,"retroactive","2018-06-05 12:00:00 PST",NA
463,466,-2.472421857,23.00234074,9.231,21.659,0.252556073,"retroactive","2018-06-05 12:00:00 PST",NA
463,467,-7.526562252,20.70038003,11.704,22.643,0.262212323,"retroactive","2018-06-05 12:00:00 PST",NA
463,468,0.016404044,25.87048057,15.529,12.677,0.278202124,"retroactive","2018-06-05 12:00:00 PST",NA
463,469,5.587231271,35.38274281,20.033,25.459,0.296498405,"retroactive","2018-06-05 12:00:00 PST",NA
464,465,-2.002588411,29.95224379,7.458,47.871,0.251924373,"retroactive","2018-06-05 12:00:00 PST",NA
464,466,-0.351111134,29.56782709,9.684,33.32,0.252553373,"retroactive","2018-06-05 12:00:00 PST",NA
464,467,-1.491027343,27.95260929,11.244,23.194,0.262212797,"retroactive","2018-06-05 12:00:00 PST",NA
464,468,-6.535273402,26.80121594,14.939,26.692,0.278202486,"retroactive","2018-06-05 12:00:00 PST",NA
464,469,7.093162163,33.56138767,19.663,18.995,0.296498137,"retroactive","2018-06-05 12:00:00 PST",NA
464,470,12.70979333,37.62000056,24.87,29.897,0.313385524,"retroactive","2018-06-05 12:00:00 PST",NA
465,466,-0.862316352,30.6194195,9.444,29.78,0.252543205,"retroactive","2018-06-05 12:00:00 PST",NA
465,467,2.525313404,20.93271798,11.625,23.637,0.262208512,"retroactive","2018-06-05 12:00:00 PST",NA
465,468,6.633647821,27.06807415,15.551,14.484,0.278201733,"retroactive","2018-06-05 12:00:00 PST",NA
465,469,9.207833008,33.24532333,20.189,19.057,0.296496981,"retroactive","2018-06-05 12:00:00 PST",NA
465,470,14.79243427,39.59045404,24.88,26.939,0.31338343,"retroactive","2018-06-05 12:00:00 PST",NA
465,471,13.13605349,41.32031724,26.255,101,0.323356915,"retroactive","2018-06-05 12:00:00 PST",NA
466,467,-2.461780569,23.66206737,11.71,20.381,0.262200046,"retroactive","2018-06-05 12:00:00 PST",NA
466,468,-1.669020817,32.81132034,15.532,15.629,0.278199603,"retroactive","2018-06-05 12:00:00 PST",NA
466,469,-3.623138512,35.21144107,19.98,8.221,0.296498777,"retroactive","2018-06-05 12:00:00 PST",NA
466,470,8.741982606,39.94038843,25.231,15.6,0.313384864,"retroactive","2018-06-05 12:00:00 PST",NA
466,471,15.43822395,39.80376741,26.577,76.701,0.323357502,"retroactive","2018-06-05 12:00:00 PST",NA
466,472,11.30668108,28.58264237,25.798,58.326,0.324743486,"retroactive","2018-06-05 12:00:00 PST",NA
467,468,-2.093000901,25.73354892,14.835,19.463,0.278187901,"retroactive","2018-06-05 12:00:00 PST",NA
467,469,5.617689584,34.18343743,19.794,16.736,0.296494433,"retroactive","2018-06-05 12:00:00 PST",NA
467,470,11.19778119,45.67037675,24.892,19.924,0.313385522,"retroactive","2018-06-05 12:00:00 PST",NA
467,471,15.81672284,49.36558263,26.286,98.423,0.323358131,"retroactive","2018-06-05 12:00:00 PST",NA
467,472,12.22308287,36.09454876,25.955,67.277,0.3247434,"retroactive","2018-06-05 12:00:00 PST",NA
467,473,7.188875901,43.3829474,23.815,36.198,0.316858363,"retroactive","2018-06-05 12:00:00 PST",NA
468,469,3.286724402,28.91982721,20.76,12.848,0.296459267,"retroactive","2018-06-05 12:00:00 PST",NA
468,470,19.35565637,40.89111175,25.064,33.715,0.313341462,"retroactive","2018-06-05 12:00:00 PST",NA
468,471,16.00212224,41.38389057,26.631,91.686,0.323314831,"retroactive","2018-06-05 12:00:00 PST",NA
468,472,9.196274095,36.4498227,25.699,70.757,0.324706415,"retroactive","2018-06-05 12:00:00 PST",NA
468,473,10.89291859,31.10837991,23.908,40.135,0.316824887,"retroactive","2018-06-05 12:00:00 PST",NA
468,474,0.044598739,35.57584826,17.717,76.882,0.301432133,"retroactive","2018-06-05 12:00:00 PST",NA
469,470,15.48630692,36.99272942,24.35,40.081,0.313349417,"retroactive","2018-06-05 12:00:00 PST",NA
469,471,14.96697919,36.83550804,26.885,74.753,0.323317418,"retroactive","2018-06-05 12:00:00 PST",NA
469,472,17.61009752,40.32006886,25.941,67.751,0.324705536,"retroactive","2018-06-05 12:00:00 PST",NA
469,473,6.387990482,43.65099213,23.477,47.226,0.316824132,"retroactive","2018-06-05 12:00:00 PST",NA
469,474,7.016007569,37.14230404,17.922,80.827,0.301432036,"retroactive","2018-06-05 12:00:00 PST",NA
469,475,-2.675071574,25.57639826,11.604,44.489,0.28242206,"retroactive","2018-06-05 12:00:00 PST",NA
470,471,21.318912,33.75714475,26.362,98.681,0.323325205,"retroactive","2018-06-05 12:00:00 PST",NA
470,472,12.82594061,37.86984123,25.86,66.489,0.324708282,"retroactive","2018-06-05 12:00:00 PST",NA
470,473,13.39446268,32.5535089,23.266,62.291,0.316823535,"retroactive","2018-06-05 12:00:00 PST",NA
470,474,5.729720565,29.90495459,18.064,89.256,0.30143145,"retroactive","2018-06-05 12:00:00 PST",NA
470,475,-7.494371383,26.12845647,11.102,48.073,0.282421895,"retroactive","2018-06-05 12:00:00 PST",NA
470,476,-1.481502331,34.20960764,6.836,58.238,0.264965667,"retroactive","2018-06-05 12:00:00 PST",NA
471,472,12.85423965,39.6308051,25.143,76.918,0.324715856,"retroactive","2018-06-05 12:00:00 PST",NA
471,473,7.575574176,37.08311912,22.598,70.598,0.316826346,"retroactive","2018-06-05 12:00:00 PST",NA
471,474,-1.522990743,34.84559043,17.712,76.122,0.30143095,"retroactive","2018-06-05 12:00:00 PST",NA
471,475,-0.950102059,30.73665759,10.953,51.876,0.28242123,"retroactive","2018-06-05 12:00:00 PST",NA
471,476,-7.306529633,19.00154681,6.822,54.732,0.264965163,"retroactive","2018-06-05 12:00:00 PST",NA
471,477,-7.64233809,25.00019095,6.413,48.285,0.253656508,"retroactive","2018-06-05 12:00:00 PST",NA
472,473,6.868893239,31.76859701,22.783,68.096,0.316832894,"retroactive","2018-06-05 12:00:00 PST",NA
472,474,4.544377432,34.81955908,17.367,78.764,0.301433215,"retroactive","2018-06-05 12:00:00 PST",NA
472,475,4.043626838,21.33907798,11.239,42.707,0.282420568,"retroactive","2018-06-05 12:00:00 PST",NA
472,476,-0.000738924,40.23430079,7.055,88.519,0.264964403,"retroactive","2018-06-05 12:00:00 PST",NA
472,477,-7.643727011,35.30746855,6.536,49.411,0.253656058,"retroactive","2018-06-05 12:00:00 PST",NA
472,478,-3.030109936,30.43272213,7.959,36.754,0.250857996,"retroactive","2018-06-05 12:00:00 PST",NA
473,474,3.474633498,30.77751409,17.053,52.588,0.301439219,"retroactive","2018-06-05 12:00:00 PST",NA
473,475,-4.614006332,33.98752313,11.084,43.601,0.282422637,"retroactive","2018-06-05 12:00:00 PST",NA
473,476,-9.555090446,28.41065937,6.89,22.059,0.264964026,"retroactive","2018-06-05 12:00:00 PST",NA
473,477,-8.314838652,24.35046363,6.495,34.796,0.253655855,"retroactive","2018-06-05 12:00:00 PST",NA
473,478,-7.747190506,21.85201272,8.274,27.374,0.250858345,"retroactive","2018-06-05 12:00:00 PST",NA
473,479,-0.751295556,26.83701998,11.089,25.254,0.257212208,"retroactive","2018-06-05 12:00:00 PST",NA
474,475,1.199704611,36.62485254,11.425,42.254,0.282443428,"retroactive","2018-06-05 12:00:00 PST",NA
474,476,-7.038020638,24.62458373,6.407,52.968,0.264992535,"retroactive","2018-06-05 12:00:00 PST",NA
474,477,-5.993568437,26.91076407,6.562,51.174,0.253689201,"retroactive","2018-06-05 12:00:00 PST",NA
474,478,-5.974311315,29.04605645,8.039,28.486,0.250894195,"retroactive","2018-06-05 12:00:00 PST",NA
474,479,-2.323043673,30.62108929,11.071,23.691,0.257251872,"retroactive","2018-06-05 12:00:00 PST",NA
474,480,-3.431320062,32.85352909,15.42,13.84,0.271722759,"retroactive","2018-06-05 12:00:00 PST",NA
475,476,-12.10441855,30.47882347,6.491,44.785,0.2649725,"retroactive","2018-06-05 12:00:00 PST",NA
475,477,-7.792387819,17.53412597,6.34,42.621,0.253658745,"retroactive","2018-06-05 12:00:00 PST",NA
475,478,-7.582537532,27.07964489,8.92,29.942,0.250859119,"retroactive","2018-06-05 12:00:00 PST",NA
475,479,-5.118757013,26.52108244,11.343,26.383,0.257213197,"retroactive","2018-06-05 12:00:00 PST",NA
475,480,2.890736651,22.9189204,15.217,19.169,0.271682344,"retroactive","2018-06-05 12:00:00 PST",NA
475,481,3.568408493,24.92749809,20.44,11.066,0.289631955,"retroactive","2018-06-05 12:00:00 PST",NA
476,477,-1.791623068,32.30890442,6.607,34.073,0.253663704,"retroactive","2018-06-05 12:00:00 PST",NA
476,478,-6.893280049,25.74721324,8.864,33.939,0.250860208,"retroactive","2018-06-05 12:00:00 PST",NA
476,479,-4.474671212,28.24100117,11.446,25.889,0.257211834,"retroactive","2018-06-05 12:00:00 PST",NA
476,480,-1.570777247,35.63882919,15.433,16.665,0.271680997,"retroactive","2018-06-05 12:00:00 PST",NA
476,481,11.08486473,33.90346072,20.455,12.202,0.289631039,"retroactive","2018-06-05 12:00:00 PST",NA
476,482,13.35591741,36.85892763,25.747,19.631,0.307238431,"retroactive","2018-06-05 12:00:00 PST",NA
477,478,-9.473118495,25.48666292,8.578,25.158,0.250884308,"retroactive","2018-06-05 12:00:00 PST",NA
477,479,-2.324927049,22.966481,11.115,24.129,0.257247488,"retroactive","2018-06-05 12:00:00 PST",NA
477,480,7.413738719,32.83308043,15.993,13.74,0.271720314,"retroactive","2018-06-05 12:00:00 PST",NA
477,481,6.034518149,28.7332636,20.926,14.171,0.289670928,"retroactive","2018-06-05 12:00:00 PST",NA
